StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q30,Q1,Q2,Q2_3_TEXT,Q3,Q3_6_TEXT,Q4,Q4_6_TEXT,Q6_NPS_GROUP,Q6,Q5,Q7,Q8_NPS_GROUP,Q8,Q10_First Click,Q10_Last Click,Q10_Page Submit,Q10_Click Count,Quiz1,Quiz2,Quiz3,Quiz4,Quiz5,Quiz6,Quiz7,Outcome_1,Outcome_2,SC0,PROLIFIC_PID
2020-03-17 12:58:15,2020-03-17 13:01:01,IP Address,73.111.29.221,100,165,True,2020-03-17 13:01:01,R_PB7N554p6GtszxT,"","","","",41.5876007080078125,-87.37270355224609375,anonymous,EN,5e2e7d79acf5fe45b62f859a,1989,Female,"",Asian,"",Master’s degree,"",Promoter,10,Yes,Once a year,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 70 and 80 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In summer, well before the next peak flu season","100,000",1,0,4,5e2e7d79acf5fe45b62f859a
2020-03-17 12:59:35,2020-03-17 13:01:03,IP Address,173.48.176.154,100,88,True,2020-03-17 13:01:03,R_3m366fEpuSJT3MD,"","","","",42.39349365234375,-71.18360137939453125,anonymous,EN,5c3bdfc3eaafcb0001fb9a98,1994,Non-Binary,"",Asian,"",Bachelor’s degree,"",Passive,8,Yes,Once a year,Promoter,10,"","","","","","","","","","","",0,1,0,5c3bdfc3eaafcb0001fb9a98
2020-03-17 12:58:47,2020-03-17 13:01:04,IP Address,24.160.26.201,100,137,True,2020-03-17 13:01:04,R_1LTFmKYnp7ULBL2,"","","","",33.8925018310546875,-98.529296875,anonymous,EN,5be5c05fd153f500019a2ef2,1956,Female,"",White,"",Bachelor’s degree,"",Detractor,6,No,Only when necessary,Detractor,0,0,0,35.862,0,"","","","","","","",0.01,0.99,0,5be5c05fd153f500019a2ef2
2020-03-17 12:57:43,2020-03-17 13:01:05,IP Address,76.24.142.44,100,202,True,2020-03-17 13:01:06,R_1BXcFVhjOkr3oAb,"","","","",41.4098052978515625,-73.589996337890625,anonymous,EN,5c5c85c6054ae60001d04f67,1961,Female,"",Asian,"",Bachelor’s degree,"",Passive,7,Yes,Once a year,Passive,8,0,0,63.757,0,"","","","","","","",0.4,0.6,0,5c5c85c6054ae60001d04f67
2020-03-17 12:59:32,2020-03-17 13:01:06,IP Address,50.113.47.79,100,94,True,2020-03-17 13:01:07,R_2EsBoT8UDPTboZG,"","","","",21.31329345703125,-157.822998046875,anonymous,EN,5de1b8637292b621642cb426,1983,Male,"",Black or African American,"",Bachelor’s degree,"",Detractor,6,Yes,Once in 6 months,Promoter,10,"","","","","","","","","","","",0.5,0.5,0,5de1b8637292b621642cb426
2020-03-17 12:59:46,2020-03-17 13:01:08,IP Address,98.109.12.169,100,82,True,2020-03-17 13:01:09,R_BsUXHwvwZXry8bD,"","","","",40.735504150390625,-74.3253021240234375,anonymous,EN,5e52d53f158f1d2ead6fcf06,2000,Female,"",White,"",High School degree or equivalent,"",Passive,8,Yes,Once in 3 months,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,True,"In autumn, just before the peak flu season","100,000",0.5,0.5,5,5e52d53f158f1d2ead6fcf06
2020-03-17 12:58:28,2020-03-17 13:01:09,IP Address,69.250.245.126,100,161,True,2020-03-17 13:01:09,R_3scw6zIKSx4NA1Q,"","","","",39.10479736328125,-76.747802734375,anonymous,EN,5c0f1cf4f3027300014b606f,1981,Male,"",White,"",Doctorate,"",Passive,7,No,Only when necessary,Detractor,5,0,0,65.012,0,"","","","","","","",0.71,0.29,0,5c0f1cf4f3027300014b606f
2020-03-17 12:58:49,2020-03-17 13:01:11,IP Address,98.194.133.181,100,142,True,2020-03-17 13:01:11,R_1I9yOnCt4NrVpnP,"","","","",30.0408935546875,-95.5301971435546875,anonymous,EN,5e120e2813064488573bb2a8,1988,Female,"",White,"",Master’s degree,"",Passive,8,Yes,Only when necessary,Passive,8,0,0,63.407,0,"","","","","","","",0.1,0.9,0,5e120e2813064488573bb2a8
2020-03-17 13:00:22,2020-03-17 13:01:12,IP Address,96.252.10.247,100,49,True,2020-03-17 13:01:12,R_pLU49sAV1ld6eXL,"","","","",42.2646942138671875,-71.61750030517578125,anonymous,EN,5db3029ffa4efa000a145bde,1995,Male,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once a year,Passive,8,"","","","","","","","","","","",0.84,0.16,0,5db3029ffa4efa000a145bde
2020-03-17 12:59:02,2020-03-17 13:01:14,IP Address,47.7.149.96,100,131,True,2020-03-17 13:01:14,R_3kBT9y6pFnXEsPF,"","","","",35.6096038818359375,-88.814300537109375,anonymous,EN,5d32254ab202db00014d5d31,1971,Female,"",White,"",Bachelor’s degree,"",Passive,8,No,Never,Detractor,5,"","","","","","","","","","","",0.18,0.82,0,5d32254ab202db00014d5d31
2020-03-17 12:58:58,2020-03-17 13:01:16,IP Address,24.205.151.142,100,137,True,2020-03-17 13:01:16,R_6RwUn51OdHQQP4J,"","","","",34.1472930908203125,-118.14459991455078125,anonymous,EN,5e55e505df966b5f956fbbcc,1997,Male,"",Asian,"",Bachelor’s degree,"",Passive,7,Yes,Once a year,Passive,8,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start,False,"In autumn, just before the peak flu season","1,000,000",0.5,0.5,5,5e55e505df966b5f956fbbcc
2020-03-17 12:57:24,2020-03-17 13:01:17,IP Address,76.85.51.4,100,232,True,2020-03-17 13:01:17,R_2bT1b0zuZ6kW3HU,"","","","",32.8545074462890625,-97.13590240478515625,anonymous,EN,5c2fcf0aa945190001be8c68,1994,Male,"",Asian,"",Bachelor’s degree,"",Passive,8,Yes,Only when necessary,Promoter,10,"","","","","","","","","","","",0.2,0.8,0,5c2fcf0aa945190001be8c68
2020-03-17 12:58:55,2020-03-17 13:01:19,IP Address,107.15.242.137,100,143,True,2020-03-17 13:01:19,R_5hYcdMQaKhUQNa1,"","","","",36.0897064208984375,-78.9297027587890625,anonymous,EN,5e40349b71cf2627483fcac4,1989,Female,"",White,"",Master’s degree,"",Passive,8,Yes,Once a year,Passive,8,0,0,66.575,0,"","","","","","","",0.5,0.5,0,5e40349b71cf2627483fcac4
2020-03-17 12:59:26,2020-03-17 13:01:19,IP Address,66.66.222.56,100,112,True,2020-03-17 13:01:19,R_3fBmuBHDKG6oIcy,"","","","",43.2212982177734375,-78.385498046875,anonymous,EN,5c75e78cc4243c0017c45245,1985,Female,"",White,"",Master’s degree,"",Promoter,9,Yes,Once in 6 months,Promoter,10,0,0,62.732,0,"","","","","","","",0.5,0.5,0,5c75e78cc4243c0017c45245
2020-03-17 12:55:54,2020-03-17 13:01:23,IP Address,75.74.137.170,100,329,True,2020-03-17 13:01:23,R_3fGLNud4Cvdo75V,"","","","",26.0989990234375,-80.18219757080078125,anonymous,EN,5e25dfb0c4edc4831d8c0e11,1971,Male,"",White,"",Master’s degree,"",Promoter,10,Yes,Once in 6 months,Promoter,9,0,0,141.761,0,"","","","","","","",0.59,0.41,0,5e25dfb0c4edc4831d8c0e11
2020-03-17 13:00:16,2020-03-17 13:01:24,IP Address,68.205.60.131,100,68,True,2020-03-17 13:01:25,R_30fdoaDgnGI1ZIJ,"","","","",28.622100830078125,-81.36550140380859375,anonymous,EN,5dc37cc0380a67285572a9b3,1993,Male,"",White,"",Bachelor’s degree,"",Detractor,6,No,Never,Detractor,1,"","","","","","","","","","","",0.5,0.5,0,5dc37cc0380a67285572a9b3
2020-03-17 12:58:31,2020-03-17 13:01:28,IP Address,107.181.27.4,100,176,True,2020-03-17 13:01:29,R_eWI3B4OcS6HEOLn,"","","","",41.4535064697265625,-74.4774017333984375,anonymous,EN,5bdc96a7ba6cc10001854ac8,1989,Female,"",Black or African American,"",Master’s degree,"",Promoter,9,Yes,Once in 6 months,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.43,0.57,6,5bdc96a7ba6cc10001854ac8
2020-03-17 12:59:38,2020-03-17 13:01:29,IP Address,98.121.31.40,100,110,True,2020-03-17 13:01:29,R_3Pt1NIe9UgjE479,"","","","",35.7613983154296875,-78.60150146484375,anonymous,EN,5dd05b3a381b6714036968f7,2000,Female,"",Asian,"",High School degree or equivalent,"",Passive,8,Yes,Once a year,Promoter,10,5.214,41.93,54.182,9,"","","","","","","",0.75,0.25,0,5dd05b3a381b6714036968f7
2020-03-17 13:00:25,2020-03-17 13:01:30,IP Address,68.105.199.150,100,65,True,2020-03-17 13:01:30,R_3DkCEA94zM4oO9u,"","","","",41.486602783203125,-81.80370330810546875,anonymous,EN,5decaec426ff0236a1941cc4,1976,Female,"",White,"",Bachelor’s degree,"",Passive,7,Yes,Only when necessary,Promoter,10,"","","","","","","","","","","",0.5,0.5,0,5decaec426ff0236a1941cc4
2020-03-17 12:58:33,2020-03-17 13:01:30,IP Address,73.154.188.114,100,176,True,2020-03-17 13:01:31,R_2xE6lEAI1ORmPVG,"","","","",40.566192626953125,-79.70780181884765625,anonymous,EN,5dc59aea37023940a0860dea,1968,Male,"",White,"",Bachelor’s degree,"",Passive,7,Yes,Only when necessary,Passive,7,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 week after becoming sick,False,"In autumn, just before the peak flu season","1,000,000",0.5,0.5,5,5dc59aea37023940a0860dea
2020-03-17 12:59:29,2020-03-17 13:01:35,IP Address,70.182.111.5,100,125,True,2020-03-17 13:01:35,R_1inujLA16nqO4sz,"","","","",36.055694580078125,-94.15670013427734375,anonymous,EN,5ca24d9d6e2fef0016945d13,1963,Female,"",White,"",Master’s degree,"",Promoter,9,Yes,Only when necessary,Promoter,10,0,0,64.579,0,"","","","","","","",1,0,0,5ca24d9d6e2fef0016945d13
2020-03-17 13:00:29,2020-03-17 13:01:36,IP Address,96.241.28.72,100,66,True,2020-03-17 13:01:36,R_yEKpVUNLc0EeKBP,"","","","",38.9779052734375,-77.080596923828125,anonymous,EN,573d0313f3580b0006ce1419,1993,Female,"",White,"",Bachelor’s degree,"",Promoter,9,Yes,Once a year,Promoter,9,"","","","","","","","","","","",0.5,0.5,0,573d0313f3580b0006ce1419
2020-03-17 12:55:10,2020-03-17 13:01:36,IP Address,24.175.68.0,100,386,True,2020-03-17 13:01:36,R_1gwGRrEW3ux6RCh,"","","","",25.9243927001953125,-97.4626007080078125,anonymous,EN,5b6bc3927f92050001a51696,1992,Female,"",Hispanic or Latino,"",Bachelor’s degree,"",Detractor,3,No,Never,Detractor,0,"","","","","","","","","","","",0,1,0,5b6bc3927f92050001a51696
2020-03-17 12:58:54,2020-03-17 13:01:38,IP Address,173.6.177.210,100,164,True,2020-03-17 13:01:39,R_1lfV7bGzhlZtxV2,"","","","",41.0841064453125,-81.52210235595703125,anonymous,EN,5a7bf9690f1bce000121d34a,1986,Male,"",Hispanic or Latino,"",Other (please specify),associate's,Detractor,5,No,Never,Promoter,10,"","","","","","","","","","","",0.5,0.5,0,5a7bf9690f1bce000121d34a
2020-03-17 13:00:36,2020-03-17 13:01:43,IP Address,24.45.205.164,100,67,True,2020-03-17 13:01:44,R_2Vps572uY0oEfAw,"","","","",40.7924041748046875,-74.0095977783203125,anonymous,EN,5dc3552003f8562725a1b956,1988,Male,"",Other (please specify),"",Bachelor’s degree,"",Passive,8,Yes,Only when necessary,Detractor,5,"","","","","","","","","","","",0,1,0,5dc3552003f8562725a1b956
2020-03-17 12:59:24,2020-03-17 13:01:44,IP Address,97.120.248.119,100,139,True,2020-03-17 13:01:44,R_2QggwrejlpwnGXD,"","","","",45.517303466796875,-122.639801025390625,anonymous,EN,5dd2d0b28a3c5e2dd81b0f9c,1980,Female,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once a year,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,False,Any time; it makes no difference,"100,000",0.83,0.17,5,5dd2d0b28a3c5e2dd81b0f9c
2020-03-17 12:59:14,2020-03-17 13:01:44,IP Address,74.250.171.136,100,149,True,2020-03-17 13:01:45,R_2f1KlfNG34P7IOm,"","","","",35.3596038818359375,-82.42659759521484375,anonymous,EN,569916e4b0e16500050131b4,1958,Male,"",White,"",High School degree or equivalent,"",Passive,8,Yes,Once in 6 months,Detractor,0,45.238,55.718,73.913,2,"","","","","","","",0,1,0,569916e4b0e16500050131b4
2020-03-17 12:56:31,2020-03-17 13:01:44,IP Address,206.74.17.2,100,313,True,2020-03-17 13:01:45,R_RKXuKvYxgJqjy01,"","","","",35.1143951416015625,-81.87079620361328125,anonymous,EN,5d6c10948cb0f70017b1f7a4,1985,Female,"",White,"",High School degree or equivalent,"",Passive,8,No,Never,Detractor,5,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,False,Any time; it makes no difference,"30,000",0.73,0.27,5,5d6c10948cb0f70017b1f7a4
2020-03-17 13:00:22,2020-03-17 13:01:46,IP Address,71.173.192.120,100,84,True,2020-03-17 13:01:46,R_3LZNYlqeCRIRjE5,"","","","",40.2615966796875,-76.64679718017578125,anonymous,EN,5e5ce850edf9e84b351e3fe5,1997,Male,"",Asian,"",Bachelor’s degree,"",Promoter,10,Yes,Once a year,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,True,"In autumn, just before the peak flu season","1,000,000",0.5,0.5,4,5e5ce850edf9e84b351e3fe5
2020-03-17 12:57:52,2020-03-17 13:01:49,IP Address,24.214.58.202,100,237,True,2020-03-17 13:01:50,R_2X7gARWjmZzW00V,"","","","",30.1909027099609375,-85.6696014404296875,anonymous,EN,5de7fc0a75ce6e80152f80cf,1981,Male,"",White,"",High School degree or equivalent,"",Passive,7,No,Only when necessary,Detractor,5,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,True,"In autumn, just before the peak flu season","30,000",0.8,0.2,5,5de7fc0a75ce6e80152f80cf
2020-03-17 13:00:23,2020-03-17 13:01:51,IP Address,75.129.113.61,100,88,True,2020-03-17 13:01:51,R_3KDya6lFvHOKHD1,"","","","",42.1916961669921875,-85.6322021484375,anonymous,EN,5e53e396976c923ee6551945,1999,Male,"",Black or African American,"",High School degree or equivalent,"",Promoter,9,No,Only when necessary,Detractor,4,"","","","","","","","","","","",0.5,0.5,0,5e53e396976c923ee6551945
2020-03-17 13:00:24,2020-03-17 13:01:54,IP Address,107.202.185.169,100,90,True,2020-03-17 13:01:54,R_d50m0nJL5n9OdXj,"","","","",41.8878936767578125,-88.19950103759765625,anonymous,EN,5d6ef023cfe0a400198f911e,1989,Male,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once a year,Promoter,10,"","","","","","","","","","","",0.8,0.2,0,5d6ef023cfe0a400198f911e
2020-03-17 12:59:12,2020-03-17 13:01:55,IP Address,73.102.211.104,100,162,True,2020-03-17 13:01:55,R_78vlcu9QObmPVUl,"","","","",39.83349609375,-84.8983001708984375,anonymous,EN,55b9a9b0fdf99b6906d2aba4,1955,Male,"",White,"",High School degree or equivalent,"",Promoter,9,Yes,Once in 6 months,Promoter,10,"","","","","","","","","","","",1,0,0,55b9a9b0fdf99b6906d2aba4
2020-03-17 12:59:02,2020-03-17 13:01:55,IP Address,76.92.238.96,100,172,True,2020-03-17 13:01:55,R_2CCAsLdlAr0ndzt,"","","","",38.9506988525390625,-94.682403564453125,anonymous,EN,5dd31f8e7f1bbf33942dfcbf,1994,Male,"",White,"",Bachelor’s degree,"",Detractor,6,Yes,Only when necessary,Passive,7,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","500,000",0.8,0.2,7,5dd31f8e7f1bbf33942dfcbf
2020-03-17 12:58:39,2020-03-17 13:01:55,IP Address,173.218.208.95,100,196,True,2020-03-17 13:01:56,R_3GjfWuqXCxprLSK,"","","","",39.189697265625,-81.5139007568359375,anonymous,EN,5e500ab1ec45d305b6b82d9f,1990,Female,"",White,"",Bachelor’s degree,"",Passive,7,Yes,Only when necessary,Passive,7,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,False,Any time; it makes no difference,"100,000",0.5,0.5,4,5e500ab1ec45d305b6b82d9f
2020-03-17 13:00:20,2020-03-17 13:01:57,IP Address,157.131.206.148,100,97,True,2020-03-17 13:01:57,R_8vKzThQiEYqbqy5,"","","","",37.8636932373046875,-122.2760009765625,anonymous,EN,5dea9b4a35575a1c1c362ae6,2001,Non-Binary,"",White,"",High School degree or equivalent,"",Detractor,6,Yes,Once in 6 months,Passive,7,"","","","",A type of bacteria,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,False,Any time; it makes no difference,"100,000",0.36,0.64,3,5dea9b4a35575a1c1c362ae6
2020-03-17 13:00:23,2020-03-17 13:01:59,IP Address,98.160.171.120,100,96,True,2020-03-17 13:01:59,R_2uPXkDmAfWKSW1j,"","","","",36.2624969482421875,-115.1732025146484375,anonymous,EN,5e71166075ade602a6180db9,2000,Female,"",Asian,"",High School degree or equivalent,"",Detractor,6,Yes,Once a year,Promoter,10,"","","","","","","","","","","",0.44,0.56,0,5e71166075ade602a6180db9
2020-03-17 12:59:30,2020-03-17 13:02:01,IP Address,73.165.57.201,100,151,True,2020-03-17 13:02:01,R_1MSdTWt4hyC5FiV,"","","","",40.0146026611328125,-75.71360015869140625,anonymous,EN,5dd60855a4aa265bc6a95ec6,1992,Female,"",White,"",High School degree or equivalent,"",Passive,7,Yes,Once in 3 months,Detractor,0,0,0,64.505,0,"","","","","","","",0,1,0,5dd60855a4aa265bc6a95ec6
2020-03-17 13:00:48,2020-03-17 13:02:06,IP Address,104.231.17.74,100,77,True,2020-03-17 13:02:06,R_3q8XNyv1lXZK3Du,"","","","",39.8744049072265625,-84.32869720458984375,anonymous,EN,5d9c67b131544d00101daef1,1988,Female,"",White,"",High School degree or equivalent,"",Promoter,9,Yes,Only when necessary,Passive,7,"","","","",A virus,Through the air or by touching an infected surface,Between 70 and 80 percent,1 day before symptoms start and up to 1 week after becoming sick,False,Any time; it makes no difference,"100,000",0.51,0.49,4,5d9c67b131544d00101daef1
2020-03-17 12:59:45,2020-03-17 13:02:06,IP Address,47.145.199.7,100,141,True,2020-03-17 13:02:07,R_3HvS3PDEMl8p2BJ,"","","","",33.97760009765625,-117.7375030517578125,anonymous,EN,5d4686c336bf400015d3fd14,1990,Female,"",White,"",High School degree or equivalent,"",Passive,7,Yes,Only when necessary,Detractor,0,8.625,8.625,76.687,1,"","","","","","","",0,1,0,5d4686c336bf400015d3fd14
2020-03-17 13:00:18,2020-03-17 13:02:07,IP Address,108.48.94.241,100,109,True,2020-03-17 13:02:07,R_1jCA7Z4T9XLYtPT,"","","","",38.84759521484375,-77.32810211181640625,anonymous,EN,5e62a2c37bf74d02e82cac9e,1995,Male,"",Asian,"",Bachelor’s degree,"",Passive,8,Yes,Only when necessary,Passive,7,0,0,60.498,0,"","","","","","","",0.5,0.5,0,5e62a2c37bf74d02e82cac9e
2020-03-17 13:00:27,2020-03-17 13:02:07,IP Address,66.222.80.3,100,100,True,2020-03-17 13:02:08,R_2wst2hHq3vClVTa,"","","","",35.356201171875,-84.30680084228515625,anonymous,EN,5e289d54a06ebe0464cfbe58,1988,Female,"",White,"",Bachelor’s degree,"",Detractor,4,Yes,Only when necessary,Passive,7,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,False,Any time; it makes no difference,"100,000",0.5,0.5,4,5e289d54a06ebe0464cfbe58
2020-03-17 13:00:05,2020-03-17 13:02:07,IP Address,24.254.185.115,100,122,True,2020-03-17 13:02:08,R_2aWBs5wzmv4vxYO,"","","","",37.2554931640625,-80.0531005859375,anonymous,EN,5a9a1877f6dfdd0001ea8c30,1998,Male,"",Other (please specify),white asian,Bachelor’s degree,"",Promoter,9,Yes,Once a year,Promoter,9,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 week after becoming sick,True,"In summer, well before the next peak flu season","100,000",0.82,0.18,2,5a9a1877f6dfdd0001ea8c30
2020-03-17 13:00:12,2020-03-17 13:02:08,IP Address,64.9.43.71,100,115,True,2020-03-17 13:02:08,R_3njxepe2IkQDCaP,"","","","",40.5200958251953125,-75.77680206298828125,anonymous,EN,5e5cf8062e08c94b78b466e3,1993,Non-Binary,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once a year,Passive,8,7.081,7.081,67.877,1,"","","","","","","",0.5,0.5,0,5e5cf8062e08c94b78b466e3
2020-03-17 13:00:26,2020-03-17 13:02:09,IP Address,71.239.162.7,100,103,True,2020-03-17 13:02:09,R_1kU2DxU7gDCBxEe,"","","","",41.9640045166015625,-87.81749725341796875,anonymous,EN,5b0c4e2a641b1200010ee2d4,1964,Male,"",White,"",High School degree or equivalent,"",Passive,7,Yes,Never,Detractor,5,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,3-4 days after becoming sick,False,"In autumn, just before the peak flu season","100,000",1,0,5,5b0c4e2a641b1200010ee2d4
2020-03-17 12:58:37,2020-03-17 13:02:11,IP Address,24.131.60.201,100,213,True,2020-03-17 13:02:11,R_2eQmDBtTSDurUyo,"","","","",33.8574066162109375,-84.01300048828125,anonymous,EN,5b824fb6cc06660001a302d4,1970,Female,"",White,"",Bachelor’s degree,"",Promoter,10,Yes,Once a year,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 70 and 80 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","500,000",0.5,0.5,6,5b824fb6cc06660001a302d4
2020-03-17 13:00:29,2020-03-17 13:02:11,IP Address,140.254.77.148,100,102,True,2020-03-17 13:02:11,R_UMEcyBPno1krMZz,"","","","",40.004302978515625,-83.0177001953125,anonymous,EN,5dcf4d27b039ab08c04d2740,2000,Female,"",Other (please specify),"mixed race, white and asian",High School degree or equivalent,"",Detractor,4,Yes,Only when necessary,Passive,7,0,0,62.303,0,"","","","","","","",0.23,0.77,0,5dcf4d27b039ab08c04d2740
2020-03-17 13:00:14,2020-03-17 13:02:11,IP Address,71.67.19.114,100,116,True,2020-03-17 13:02:11,R_1d1e7xVdlZfMGPS,"","","","",37.314605712890625,-84.97190093994140625,anonymous,EN,5c59aecb6ca5e600017206de,1995,Male,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once a year,Passive,8,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 week after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.5,0.5,5,5c59aecb6ca5e600017206de
2020-03-17 12:59:56,2020-03-17 13:02:13,IP Address,71.95.97.91,100,137,True,2020-03-17 13:02:14,R_2alezvz80c2WCNL,"","","","",45.5998992919921875,-121.187103271484375,anonymous,EN,5e5963e7d9d6811731e7eff9,32,Male,"",Hispanic or Latino,"",High School degree or equivalent,"",Promoter,9,Yes,Once in 6 months,Detractor,5,60.952,60.952,61.536,1,"","","","","","","",0.48,0.52,0,5e5963e7d9d6811731e7eff9
2020-03-17 12:58:47,2020-03-17 13:02:18,IP Address,35.141.123.154,100,210,True,2020-03-17 13:02:18,R_3khQ30H3H6dCu6v,"","","","",37.751007080078125,-97.82199859619140625,anonymous,EN,5e156ad38dffa0b6402f5157,1980,Male,"",Asian,"",Bachelor’s degree,"",Promoter,9,Yes,Once in 6 months,Detractor,5,0,0,64.499,0,"","","","","","","",0,1,0,5e156ad38dffa0b6402f5157
2020-03-17 12:59:31,2020-03-17 13:02:18,IP Address,73.41.86.161,100,166,True,2020-03-17 13:02:18,R_sMtivhzPYGSlNE5,"","","","",38.5558929443359375,-121.739105224609375,anonymous,EN,5d76bc8e529c4b00197aa4f2,1998,Female,"",Asian,"",Bachelor’s degree,"",Passive,7,Yes,Only when necessary,Passive,7,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","500,000",0.54,0.46,6,5d76bc8e529c4b00197aa4f2
2020-03-17 12:59:37,2020-03-17 13:02:19,IP Address,152.16.191.136,100,162,True,2020-03-17 13:02:19,R_2TnuV6xVxlvqa30,"","","","",35.996795654296875,-78.89550018310546875,anonymous,EN,5de3f96b5a8f943f4066fc72,1986,Female,"",White,"",Doctorate,"",Promoter,9,Yes,Only when necessary,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.37,0.63,6,5de3f96b5a8f943f4066fc72
2020-03-17 12:58:18,2020-03-17 13:02:19,IP Address,24.209.219.55,100,241,True,2020-03-17 13:02:20,R_22shlKQNyJyM7x8,"","","","",40.0413970947265625,-84.202301025390625,anonymous,EN,5a6bc1c3ab58b500015f42b3,1979,Male,"",White,"",High School degree or equivalent,"",Passive,8,Yes,Once a year,Detractor,5,"","","","","","","","","","","",0.5,0.5,0,5a6bc1c3ab58b500015f42b3
2020-03-17 12:59:33,2020-03-17 13:02:23,IP Address,47.37.163.148,100,169,True,2020-03-17 13:02:23,R_2CJT1luyeWQuzSA,"","","","",33.86810302734375,-118.18310546875,anonymous,EN,5dc8a07b9e40c960d32e44c9,1982,Male,"",Asian,"",Bachelor’s degree,"",Passive,7,Yes,Only when necessary,Promoter,10,0,0,101.456,0,"","","","","","","",0.5,0.5,0,5dc8a07b9e40c960d32e44c9
2020-03-17 13:00:24,2020-03-17 13:02:25,IP Address,107.145.22.247,100,121,True,2020-03-17 13:02:26,R_3HMljlXbgus9SiO,"","","","",29.0265960693359375,-81.33489990234375,anonymous,EN,5dd446ab87c1fd43fbb49aa1,1970,Male,"",White,"",Bachelor’s degree,"",Detractor,4,No,Only when necessary,Promoter,10,0,0,58.994,0,"","","","","","","",0.45,0.55,0,5dd446ab87c1fd43fbb49aa1
2020-03-17 13:00:13,2020-03-17 13:02:27,IP Address,67.190.16.113,100,134,True,2020-03-17 13:02:27,R_3JITfTWt8DEliym,"","","","",39.924102783203125,-105.06390380859375,anonymous,EN,5de3c75a52e5093c7041bd2f,1977,Female,"",White,"",Master’s degree,"",Passive,7,No,Only when necessary,Detractor,5,66.766,66.766,68.602,1,"","","","","","","",0.5,0.5,0,5de3c75a52e5093c7041bd2f
2020-03-17 12:59:23,2020-03-17 13:02:31,IP Address,47.157.177.249,100,187,True,2020-03-17 13:02:31,R_3MuHMtVTAxiJ4fe,"","","","",34.21490478515625,-119.1761016845703125,anonymous,EN,5e2b0f49e0c1bf14ffba5b1b,1999,Female,"",Black or African American,"",High School degree or equivalent,"",Passive,7,Yes,Once in 6 months,Promoter,9,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,True,Any time; it makes no difference,"500,000",0.51,0.49,4,5e2b0f49e0c1bf14ffba5b1b
